username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,,,,,,,
";2020-04-28 09:42;0;0;""Morning Kenyans on Twitter? Let's do a quick one this hour tusonge! Vile si hufanya tu!"";;;;""1255024581519249409"";https://twitter.com/DennisKemboi_/status/1255024581519249409",,,,,,,,,
";2020-04-28 09:13;0;0;""Fine line between Kenyans and Kenya ..and the ones yapping on Twitter are not the kenyans we're talking about smh"";;;;""1255017244486070272"";https://twitter.com/sassy_njeri/status/1255017244486070272",,,,,,,,,
";2020-04-28 08:30;1;10;""I always buy bundles log in to twitter"," click on trends just to see if deputy president William Ruto is trending. He is amazing. Next Kenyan president Doktari @ WilliamsRuto # karen"";;@;#;""1255006345931218944"";https://twitter.com/peter_kibiro/status/1255006345931218944",,,,,,,,
";2020-04-28 08:10;30;173;""I always buy bundles log in to twitter"," click on trends just to see if deputy president William Ruto is trending. He is amazing. Next Kenyan president Doktari @ WilliamsRuto"";;@;;""1255001536188612608"";https://twitter.com/Evans_miloo/status/1255001536188612608",,,,,,,,
";2020-04-28 08:00;14;151;""Morning Kenyans on Twitter? Let's do a quick one this hour tusonge! Vile si hufanya tu!"";;;;""1254998804060934146"";https://twitter.com/RealOwinoPaul/status/1254998804060934146",,,,,,,,,
";2020-04-27 21:29;12;35;""Kenyan twitter is ranked the third most dangerous place on earth after Somalia and Afghanistan"";;;;""1254840133259538434"";https://twitter.com/kiptobennn/status/1254840133259538434",,,,,,,,,
";2020-04-27 20:54;0;1;""Kenyans talk more about what you write on Twitter than what you sing. That should tell you something."";;;;""1254831400789979138"";https://twitter.com/Olmoran09/status/1254831400789979138",,,,,,,,,
";2020-04-27 20:29;0;0;""Story mingi..... You have been running around all governments"," but touting on Twitter like a mad man.... What have you done for Kenyans really"";;;;""1254825129219063810"";https://twitter.com/MMagego/status/1254825129219063810",,,,,,,,
";2020-04-27 20:02;0;0;""How lit it will be . You want to Fire Kenyans on Twitter pic.twitter.com/Ftu8WIsi8p"";;;;""1254818091617390593"";https://twitter.com/Phelly420/status/1254818091617390593",,,,,,,,,
";2020-04-27 18:30;0;0;""Raila respond to Kenyans on Twitter",,,why did you sacrifice Miguna Miguna who is our last hope?,,,then will you surrender 2022 after Ruto will defeat you,"?"";;;;""1254795170568167424"";https://twitter.com/WakaPatrick5/status/1254795170568167424",,
";2020-04-27 17:42;0;1;""There’s a Kenyan girl anakula stray bullets for defending someone who made rape jokes on UK twitter wueh! pic.twitter.com/ejQz46KAvd"";;;;""1254783025377710081"";https://twitter.com/saraiparuch/status/1254783025377710081",,,,,,,,,
";2020-04-27 17:42;1;1;""Kenyans on Twitter#koT"";;;#koT;""1254782863473471489"";https://twitter.com/sylabush/status/1254782863473471489",,,,,,,,,
";2020-04-27 17:10;0;2;""Mimi kusema ukweli I don't stress myself reading Kenyan dailies. Between the spellings", he/she confusion and stories that are left hanging," I cannot deal. I get my updates on Twitter"";;;;""1254775041830473730"";https://twitter.com/zionpearl/status/1254775041830473730",,,,,,,
";2020-04-27 17:09;8;24;""Less than 5K followers ? Drop your Twitter account usernames now Follow @PhemeloMash_3 @ MarEthr @lucky_kenyan @ orumax @ lumpie125 Turn on my notification"";;@PhemeloMash_3 @ @lucky_kenyan @ @;;""1254774743376334857"";https://twitter.com/Lethabo_Kind/status/1254774743376334857",,,,,,,,,
";2020-04-27 16:36;0;0;""Kenyan Twitter is on fire", UK Twitter is on fire," Nigerian Twitter is burning I am not entertained. Too much"";;;;""1254766458065702912"";https://twitter.com/BarrelzBee/status/1254766458065702912",,,,,,,
";2020-04-27 16:24;2;9;""Some idle individuals coming on Twitter to set standards for us. If they really have that money they claim to have let's see them send a jet to pick stranded Kenyans in the Diaspora. Financial advise"," my leg."";;;;""1254763236253069312"";https://twitter.com/gabrieloguda/status/1254763236253069312",,,,,,,,
";2020-04-27 16:16;0;0;""Lol there's smoke on both UK and Kenyan twitter cba"";;;;""1254761387848581121"";https://twitter.com/atienokajwang/status/1254761387848581121",,,,,,,,,
";2020-04-27 15:25;1;15;""You know he's not a luo. He's had a twitter account before by the name Machuka. A gun for hire based in coastal regions. He's on Dp Ruto and Itumbi payroll"";;;;""1254748506092437508"";https://twitter.com/Kenyan_411/status/1254748506092437508",,,,,,,,,
";2020-04-27 15:16;1;2;""A Twitter hashtag by all caring Kenyans can help put this fraud of Victoria Bank here on the blogosphere forever."";;;;""1254746205738975237"";https://twitter.com/lagaless/status/1254746205738975237",,,,,,,,,
";2020-04-27 14:34;0;6;""Kenyan godfather of comedy", Mwalimu Churchill is having it rough with Kenyans on Twitter after allegations filed against him for mishandling comedians," piled. https://bit.ly/357Mf9y"";;;;""1254735600957218816"";https://twitter.com/GhaflaKenya/status/1254735600957218816",,,,,,,
";2020-04-27 14:31;0;3;""The big cats are really eating from covid19 as Kenyans electorate are busy fighting for them on Twitter!", Kenyans are amazing lot, When the big cat sit at the dinner table kindly be aware that you are the menu!," They award themselves tenders and get paid quickly through your tax"";;;;""1254734898063179777"";https://twitter.com/Ojutuongar/status/1254734898063179777",,,,,,
";2020-04-27 13:08;0;0;""There skirmishes on Kenyan Twitter today.that's for sure"";;;;""1254714121804754944"";https://twitter.com/Kevin_Wachirah/status/1254714121804754944",,,,,,,,,
";2020-04-27 11:59;8;20;""I knew after raising genuine funds for Felix"," shameless cons like @ Shetalketh would jump in very quickly and try to solicit funds from Kenyans on Twitter. She raised 13k I hear pic.twitter.com/1kBflmHdKc"";;@;;""1254696628130373632"";https://twitter.com/iamjoseh_/status/1254696628130373632",,,,,,,,
";2020-04-27 11:34;0;1;""You may shout here on Twitter but go the ground on Saturdays and Sundays and see yourself how Kenyans flock to church. Wait and see how majority of them will group and fight for DP."";;;;""1254690422946967553"";https://twitter.com/elishbii3/status/1254690422946967553",,,,,,,,,
";2020-04-27 11:23;0;0;""How many Kenyans are on Twitter?"";;;;""1254687583826821121"";https://twitter.com/EvansOmondiAke1/status/1254687583826821121",,,,,,,,,
";2020-04-27 10:42;0;1;""Hi south Africans", please note that we been insulted in Kenya. Some low blow community called # KOT (Kenyans on Twitter) claims to be running the black Twitter world. With what don't ask me. Hi Kenya," there Twitter leadership is only found in SA. President: @ UmalambaneZNpic.twitter.com/PWj3O21bzu"";;@;#;""1254677273761976321"";https://twitter.com/DonaldMakhasane/status/1254677273761976321",,,,,,,
";2020-04-27 09:14;1;2;""TO ALL KENYANS IN SAUDI ARABIA WE NEED A HELPING HAND TO OUR FELLOW BROTHERS AND SISTERS IN KENYA Please a little from you would do a lot 4those who are inneed especially during thesetoughtimes.Let’s each one donate the much he can u can reachme on this Twitter 4 arrangements"";;;;""1254655144723206145"";https://twitter.com/sharaff89279670/status/1254655144723206145",,,,,,,,,
";2020-04-27 08:43;0;0;""You're talking about the deadline on Twitter! How many Kenyans are on Twitter?? Why don't you run adverts on the same to create awareness of the deadline? Lazy people you're!"";;;;""1254647421688320000"";https://twitter.com/nyamweyamike5/status/1254647421688320000",,,,,,,,,
";2020-04-27 07:46;0;1;""There is the aspect of reach"," where TV and Radio are obviously the most suitable and appropriate media. A greater majority of Kenyans are not on Twitter. https://twitter.com/CharlesLMadowo/status/1254461549445611521 …"";;;;""1254632933815652352"";https://twitter.com/henrydieto/status/1254632933815652352",,,,,,,,
";2020-04-27 05:58;5;4;""@ citizentvkenya please this is a blind old man crying for help..i know by posting it on your twitter handle it will get to reach many people "," i wish i had resources to help out but unfortunately am also one of those kenyans struggling with life..help this man for God's sake pic.twitter.com/IGic2iWJd6"";;@;;""1254605837655576578"";https://twitter.com/AbondoTom/status/1254605837655576578",,,,,,,,
";2020-04-27 01:29;0;1;""I have never seen Kenyans being featured on those"," “we met on twitter” success stories."";;;;""1254537991755894789"";https://twitter.com/OllieMutai_/status/1254537991755894789",,,,,,,,
";2020-04-26 23:52;0;1;""Exactly!! Anele Mdoda snubbed Kelly Rowland", unprovoked, American twitter tore her to shreds, SAns laughed at her, Daniel Marven also snubbed Kenyans unprovoked, they backed him up," Kenya cleaned them out.. You should have seen it. Now they're on us because we don't have corona"";;;;""1254513739967143936"";https://twitter.com/godman_samm/status/1254513739967143936",,,
";2020-04-26 23:09;0;0;""KENYANS ON TWITTER SHOULD DISCIPLINE KAGWE. Respect for professionalism is a virtue."";;;;""1254502774240313351"";https://twitter.com/KenyaToday2K19/status/1254502774240313351",,,,,,,,,
";2020-04-26 22:18;0;1;""Some just said it.. Akitoa nguo haga inakaa ngozi ya ndimu.. # kenyansontwitter"";;;#;""1254490001058009099"";https://twitter.com/legendskenya/status/1254490001058009099",,,,,,,,,
";2020-04-26 21:21;0;1;""Point of correction. It is ""some Kenyans on Twitter have spoke"" can you repeat yhe sentence now!"";;;;""1254475685273448449"";https://twitter.com/fredrich254/status/1254475685273448449",,,,,,,,,
";2020-04-26 20:12;2;11;""@ prophetahuva tells Kenyans their Twitter is full of fake accounts from CIA and MI6. They have Kenyan names. It's hard to know it's a fake account. They give their profile so well. They even have a photo and they comment on anything and everything Kenyan."";;@;;""1254458371664678912"";https://twitter.com/njeri5gitau/status/1254458371664678912",,,,,,,,,
";2020-04-26 19:32;0;3;""The way Kenyans flame their President on Twitter tho. Ati "" Loanalisa"""";;;;""1254448166407028736"";https://twitter.com/KINGZIGZAG5STAR/status/1254448166407028736",,,,,,,,,
";2020-04-26 18:29;6;36;""People from other nations meet on Twitter"," date and even get married.Then you meet us Kenyans. pic.twitter.com/cmkKtvNbip"";;;;""1254432316895756288"";https://twitter.com/jeffisflexx/status/1254432316895756288",,,,,,,,
";2020-04-26 18:02;0;0;""99% of the loudest Kenyans on social media (Facebook & Twitter)"," are the characters who grew up poor in rural villages & now think they have made it in life"";;;;""1254425680860807169"";https://twitter.com/nickarobaz/status/1254425680860807169",,,,,,,,
";2020-04-26 17:04;0;7;""Kenyans on Twitter protest Health CS Mutahi Kagwe unprocedural sacking of KEMRI Director for Centre for Virus Research; Call for Dr Joel Lutomiah's reinstatement on a day # COVID19 cases rose to 355 in Kenya # KhendoNews # KhendoFMpic.twitter.com/j6e8kuSlzs"";;;# # #;""1254411131289993217"";https://twitter.com/RadioKhendoFM/status/1254411131289993217",,,,,,,,,
";2020-04-26 16:11;0;3;""Wait till Kenyans on Twitter find this They made cnn offer a public apology"";;;;""1254397741469503488"";https://twitter.com/Juniper_mel/status/1254397741469503488",,,,,,,,,
";2020-04-26 15:58;0;0;""What u've done brother since you started your journey of comedy"," no "" Kenyans on twitter "" can type and comment about. @ MwalimChurchill"";;@;;""1254394517186371586"";https://twitter.com/Astronaut_254/status/1254394517186371586",,,,,,,,
";2020-04-26 15:35;7;25;""Is there a successful ""we met on twitter"" Kenyan version which has led to marriage?"";;;;""1254388521340678144"";https://twitter.com/misss_ythaka/status/1254388521340678144",,,,,,,,,
";2020-04-26 14:58;0;1;""Kenyans NO LONGER HIDE what they want to say about the Government", President, Deputy & ALL Public and Private personalities on Twitter, Facebook," Whatsup and all other Social Media platforms. What is it that @ JubileePartyK regime wants to hear in private calls- violating PRIVACY https://twitter.com/NjururiBlamuel/status/1254366608904065024 …pic.twitter.com/kU797pJVkA"";;@;;""1254379221528522754"";https://twitter.com/NjururiBlamuel/status/1254379221528522754",,,,,
";2020-04-26 14:11;6;9;""Why is it that Kenyans aged 18-50 (born 1970-2001) are always busy on twitter campaigning for demagogues of yore to be president of Kenya ? Is it OWN admission of INADEQUACY ? When will your time come?"";;;;""1254367489657618433"";https://twitter.com/miruruwaweru/status/1254367489657618433",,,,,,,,,
";2020-04-26 13:09;0;0;""Senator you're a leader you have or can easily find waziri or PS contacts"," call him or ask your Governor to do so don't assume he's always on twitter what you're tweeting can cause anxiety to Kenyans especially those with family & friends around that area."";;;;""1254352015217565698"";https://twitter.com/Kdmuya/status/1254352015217565698",,,,,,,,
";2020-04-26 11:31;3;27;""How many cars have you seen in Kenya",,," how many cars do you frequently see on Kenyan Twitter?... Nam sayin?"";;;;""1254327193716604928"";https://twitter.com/moyi_9/status/1254327193716604928",,,,,,
";2020-04-26 09:36;0;1;""The tragedy we have as Kenyans is we do not have leaders who can face issues head on. Ranting and engaging authorities on Twitter is not leadership."";;;;""1254298287122919425"";https://twitter.com/nzauam/status/1254298287122919425",,,,,,,,,
";2020-04-26 08:49;0;0;""Just like Facebook", Kenyans on Twitter are not capable of inventing anything, they're just having fun, trolling personalities. Discussing politics of William Ruto and Raila Odinga, schemers for life," nothing more."";;;;""1254286554933145601"";https://twitter.com/enochotieno4/status/1254286554933145601",,,,
";2020-04-26 08:46;1;20;""Larry Madowo ( @ LarryMadowo) happens to be the 3rd most followed Kenyan on Twitter."";;@;;""1254285731549327362"";https://twitter.com/DanielMaithyaKE/status/1254285731549327362",,,,,,,,,
";2020-04-26 07:15;0;2;""hehe not dead ...Kenyans will Troll u on twitter but watch your music lowkey .....observe his subscribers on yt and followers on twitter...They've been increasing daily since he started being trolled"";;;;""1254262705831268353"";https://twitter.com/jmulomi/status/1254262705831268353",,,,,,,,,
";2020-04-26 06:31;1;6;""One lesson that I have taken here",,, Kenyans on Twitter can bting you up from nothing to something great, the same peple have all it takes to bring you down like a house of cards. My brother Bahati, in as much you are annoyed," please take care of how you react to # KoT # bahati"";;;# #;""1254251612102688773"";https://twitter.com/Nizqenoty/status/1254251612102688773",,,
";2020-04-26 01:55;0;0;""Thank goodness you are are not a Kenyan. There is something we call # KOT (Kenyans On Twitter) You do not want to disappoint them"";;;#;""1254182358120611842"";https://twitter.com/martingichunge1/status/1254182358120611842",,,,,,,,,
";2020-04-26 01:27;0;0;""You are a top artist. Leave this trolls like @ CrazyNairobian sweating on tv like pigs.. you have many fans outside Twitter. Twitter is just 0.00000000000001percent of kenyans"";;@;;""1254175262884925440"";https://twitter.com/hanongibs/status/1254175262884925440",,,,,,,,,
";2020-04-26 00:23;0;1;""@ stivo_boy account among the best on twitter"";;@;;""1254159027828928517"";https://twitter.com/busy_maniac/status/1254159027828928517",,,,,,,,,
";2020-04-26 00:16;1;15;""There is a lot of cyber bullying on Kenyan Twitter. People lack manners in engaging others. So much for mental health and etiquette."";;;;""1254157323968212992"";https://twitter.com/TuJadili/status/1254157323968212992",,,,,,,,,
";2020-04-25 21:14;0;2;""I can just imagine how kenyans on twitter society would react after they do some CID work find out whoever this is # KOTpic.twitter.com/IRteNTkbO5"";;;#;""1254111616569876481"";https://twitter.com/Abigael56227864/status/1254111616569876481",,,,,,,,,
";2020-04-25 21:08;0;0;""@ Twitter Really? I haven't seen any Navy squids on their knees via Iran since Barky Soetoro left office. Or any Benghazis since The Kenyan Clown left either. Or any SEAL Teams get KIA'd. Or any pallets of TAX MONEY going to Iran. pic.twitter.com/XOce6W3ExF"";;@;;""1254110019915845635"";https://twitter.com/1961Rider/status/1254110019915845635",,,,,,,,,
";2020-04-25 21:01;0;1;""Hahahahaha! I love Kenyans", they can elect you to be president on twitter or any other social media platform without running for the office. Try be an aspirant," you will regret. Ask Ole Kiyiapi pic.twitter.com/nhMWhJ8Kmv"";;;;""1254108213903077378"";https://twitter.com/6f2c48cf73f1433/status/1254108213903077378",,,,,,,
";2020-04-25 20:36;1;0;""Kenyans on twitter finally broke bahati. Loose nut.?! https://twitter.com/BamzerOmari/status/1254097104647213056 …"";;;;""1254101990910513158"";https://twitter.com/_geornny/status/1254101990910513158",,,,,,,,,
";2020-04-25 20:12;1;0;""Kenyans Ranked As The Worst Bullies On Twitter By UN Body Link::::https://postamate.com/kenyans-ranked-as-the-worst-bullies-on-twitter-by-un-body/ …"";;;;""1254095935631757313"";https://twitter.com/Mkulimadennis/status/1254095935631757313",,,,,,,,,
";2020-04-25 20:02;0;0;""Adding to that I saw you only once at Bagamoyo in 2018 marathon I was shocked by your decision to demand the impossible from Kenyan winners and without papers Tanzanian run ups were declared winners I started to follow you on twitter then the accident at Makuyuni I prayed for you"";;;;""1254093438523518977"";https://twitter.com/hakaido2/status/1254093438523518977",,,,,,,,,
";2020-04-25 16:52;0;3;""Kenyans Ranked as the Worst Bullies on Twitter by UN body pic.twitter.com/SXtiTmd6Eg"";;;;""1254045646207795201"";https://twitter.com/Its_Wachiuri/status/1254045646207795201",,,,,,,,,
";2020-04-25 16:45;0;1;""You are leader of the majority and a senior jubilee politician. If you are lamenting on Twitter"," what about the ordinary Kenyan? You are a senator with immense constitutional powers! Why are you not using them?"";;;;""1254043859224535042"";https://twitter.com/shadipaul/status/1254043859224535042",,,,,,,,
";2020-04-25 15:21;3;3;""I doubt Kenyan billionaire thieves are here on Twitter so when I see self conceited 'priveged' n deluded ones"," I really wonder what they think secures them. Their salaries? KNH is one of the few places you go if u don't have heavy insurance and don't want to sell ur kidney"";;;;""1254022727893041153"";https://twitter.com/PharaohMenya/status/1254022727893041153",,,,,,,,
";2020-04-25 13:27;0;0;""Then stop fooling Kenyans by continuous lamentations on twitter about the Government stopping search of victims in Marakwet. You are part of that Government. Embarrassing. https://twitter.com/kipmurkomen/status/1216304827556401152 …"";;;;""1253994097393745920"";https://twitter.com/TinookJR/status/1253994097393745920",,,,,,,,,
";2020-04-25 13:01;7;19;""Kenyans Ranked as the Worst Bullies on Twitter by UN body https://postamate.com/kenyans-ranked-as-the-worst-bullies-on-twitter-by-un-body/ …"";;;;""1253987390705864704"";https://twitter.com/BKhaniri/status/1253987390705864704",,,,,,,,,
";2020-04-25 11:16;1;6;""Fact! The first Kenyan on twitter is KAMAU KAMURI @ KAMUIRI He joined twitter 28th March"," 2007 He currently has 725 followers!"";;@;;""1253960993094451200"";https://twitter.com/osoraaw/status/1253960993094451200",,,,,,,,
";2020-04-25 11:05;0;0;""Keyboard worriors are here claiming how bad Ruto is coz of grabbing land only 1% of Kenyans are on twitter. Real voters especially mountain region wanasema Ruto ni wetu", tu nataka huyo mwizi," continue filling your gallery with Jacob Juma photos and Mutahi ngumi shenanigans"";;;;""1253958193224482816"";https://twitter.com/HqKahiro/status/1253958193224482816",,,,,,,
";2020-04-25 10:55;0;1;""Me now I think I'm hapo ""Uncle Twitter"" ancestor bado"," even though Wamathai mulikad me juzi as one of the first Kenyans on Twitter"";;;;""1253955891168247815"";https://twitter.com/Mwirigi/status/1253955891168247815",,,,,,,,
";2020-04-25 09:36;0;0;""President Uhuru is on Twitter using different account following kenyans reactions. # DynastySewagepic.twitter.com/9jKkstlBqy"";;;#;""1253935947789598720"";https://twitter.com/GilbertsNgenoh/status/1253935947789598720",,,,,,,,,
";2020-04-25 09:33;0;4;""Kenyans on Twitter are not that dumb. Go spin somewhere else. Nonesense"";;;;""1253935264440950786"";https://twitter.com/PrinzPetro/status/1253935264440950786",,,,,,,,,
";2020-04-25 09:33;1;0;""@ kasiva_mutisya are you running for a Nobel or beatification? Such an answer to such a question... and on Kenyan twitter.. . Keep shining on those who know you."";;@;;""1253935069519056898"";https://twitter.com/MancBuffalo/status/1253935069519056898",,,,,,,,,
";2020-04-25 08:32;1;2;""That the Majority Leader of the Ruling Party in the Senate can ask Kenyans what’s going on this country is absurd. Senator @ kipmurkomen use your legislative platform to ask these questions Not Twitter. Otherwise welcome to Kenya from our side. https://twitter.com/kipmurkomen/status/1253745067556245509 …"";;@;;""1253919873362792457"";https://twitter.com/VictorNdede/status/1253919873362792457",,,,,,,,,
";2020-04-25 08:10;0;0;""Wacha nijibu silly questions like Kenyans on Twitter"";;;;""1253914326307610626"";https://twitter.com/Kemboy254/status/1253914326307610626",,,,,,,,,
";2020-04-25 08:01;2;8;""Good morning Kenyans on Twitter? Leo ni ile day! # BombaLaSanaa ! From 10PM it's gonna be lit!! @ tv47ke @ Tony_mwirigi"";;@ @;#;""1253912098540859392"";https://twitter.com/RealOwinoPaul/status/1253912098540859392",,,,,,,,,
";2020-04-25 07:51;622;1943;""The first person that Kenyans on Twitter helped free was @ ItsMutai. The police arrested him in Mombasa and brought him to Nairobi.We trended # FreeMutai and then went to DCI HQ with @ Olez as our lawyer.He was released. A few days later"," Mutai was blogging for the government https://twitter.com/SokoAnalyst/status/556754813682479104 …"";;@ @;#;""1253909554238312450"";https://twitter.com/bonifacemwangi/status/1253909554238312450",,,,,,,,
";2020-04-25 07:09;0;0;""I just love Kenyans on Twitter"";;;;""1253898912957714433"";https://twitter.com/alfredkipkoec17/status/1253898912957714433",,,,,,,,,
";2020-04-25 03:44;0;1;""Are Kenyans on Twitter Bullies? | Kenyans Vs Ugandans | KOT | Kenyan You... https://youtu.be/3ermh3SVUuY via @ YouTube"";;@;;""1253847381617127425"";https://twitter.com/_realksd/status/1253847381617127425",,,,,,,,,
";2020-04-24 23:59;0;1;""Wait first Kenyan on twitter?? In 2007 had 725 followers"," 13 years later has got 896 followers.... Watu wa mazematics wea r u? https://twitter.com/WanjikuReports/status/1253564067245105152 …"";;;;""1253790774715731968"";https://twitter.com/mejja_mwangi/status/1253790774715731968",,,,,,,,
";2020-04-24 20:55;2;3;""Am I the only one who have noticed this . Akon follows nobody on Twitter.. Not even Chris brown", Lil Wayne,rihanna," Beyonce.. Maybe He is keeping social distance.. # lockdownextension # maskchallenge # Covid_19 # COVID19 # Trump # Corona # 7MoreDays # Nairobi # Kenyans pic.twitter.com/HWv5rnGJmt"";;;# # # # # # # # #;""1253744402650054661"";https://twitter.com/MkenyaBrian1/status/1253744402650054661",,,,,,
";2020-04-24 20:22;0;1;""I see why it's easy for # AlShabaab to attack # Kenyans. Those vested with the responsibility of governing & securing them are busy on @ Twitter engaging in cocoon politics. Historically", the militants did more terror attacks during # ramadankareem," so politics aside. @ o_abuga # Rutohttps://twitter.com/WilliamsRuto/status/1253733276377927683 …"";;@ @;# # # #;""1253735964696027138"";https://twitter.com/manderow/status/1253735964696027138",,,,,,,
";2020-04-24 19:57;0;1;""Y'all are just average Kenyans on twitter"";;;;""1253729881445347329"";https://twitter.com/KiprotichKipla1/status/1253729881445347329",,,,,,,,,
";2020-04-24 19:41;0;0;""I love the level lamentations and cries here on Twitter what prof is doing now actually is what he used to do back then to one Odinga", now that the target has changed those who used to be professor's cronies or fans for that matter are now his fierce enemies," I love Kenyans walai"";;;;""1253725774248583168"";https://twitter.com/katamastex/status/1253725774248583168",,,,,,,
";2020-04-24 17:25;2;2;""Just recently Kenyans on Twitter expressed their disregard to Ken Ngaruiya's ideologies by pushing the tag KenNgaruiya Must go. Utag @ jalango @ bettyKyallo @ ericNjoka @ k24tv @ peterOpondo # JusticeForMediaMaxEmployeespic.twitter.com/UB4vYHGJCK"";;@ @ @ @ @;#;""1253691618454056960"";https://twitter.com/RogerRee1/status/1253691618454056960",,,,,,,,,
";2020-04-24 17:08;1;15;""Breaking News! John Cena depressed after Kenyan based Ace of Diamonds", Queen Halma," disagreed with him on Twitter. Read.more... https://twitter.com/QueenHalma/status/1253680712118685697 …"";;;;""1253687300829126659"";https://twitter.com/jackwereW/status/1253687300829126659",,,,,,,
";2020-04-24 16:57;0;0;""taking this moment today to invite kenyans through online today to watch this country music as well listening to it through via on line twitter so that to ease the stress which we are facing it while we are staying right here in kenya from musician riley greens who is singing"";;;;""1253684388723937280"";https://twitter.com/JoshuaWaihura/status/1253684388723937280",,,,,,,,,
";2020-04-24 16:31;0;0;""KING KAKA B£GS KENYANS ON TWITTER TO SPARE BAHATI AND DIANA MARUA AND ST... https://youtu.be/maJjIWXXUIY via @ YouTube"";;@;;""1253677868783198208"";https://twitter.com/Blissguy_ke/status/1253677868783198208",,,,,,,,,
";2020-04-24 16:15;0;0;""What strategies should individuals put in place to ensure that they successfully sail through this pandemic? @ CytonnInvest held a discussion on Twitter on their biweekly campaign of # AskCytonnFriday"," and asked Kenyans what their strategies are. http://bit.ly/2S3EtbA # SokoNews"";;@;# #;""1253673901672091648"";https://twitter.com/ms_ambete/status/1253673901672091648",,,,,,,,
";2020-04-24 15:23;1;1;""What strategies should individuals put in place to ensure that they successfully sail through this pandemic? @ CytonnInvest held a discussion on Twitter on their biweekly campaign of # AskCytonnFriday"," and asked Kenyans what their strategies are. http://bit.ly/2S3EtbA # SokoNews"";;@;# #;""1253660823492362241"";https://twitter.com/SokoAnalyst/status/1253660823492362241",,,,,,,,
";2020-04-24 15:17;0;1;""Kenyans on twitter let's support one of our own"";;;;""1253659413468123136"";https://twitter.com/alberto_Januzaj/status/1253659413468123136",,,,,,,,,
";2020-04-24 15:03;0;0;""What strategies should individuals put in place to ensure that they successfully sail through this pandemic? @ CytonnInvest held a discussion on Twitter on their biweekly campaign of # AskCytonnFriday"," and asked Kenyans what their strategies are https://sokodirectory.com/2020/04/as-an-individual-how-can-you-sail-through-covid-19/ …"";;@;#;""1253655927024222210"";https://twitter.com/SokoNewsKe/status/1253655927024222210",,,,,,,,
";2020-04-24 14:54;1;1;""What strategies should individuals put in place to ensure that they successfully sail through this pandemic? @ CytonnInvest held a discussion on Twitter on their biweekly campaign of # AskCytonnFriday"," and asked Kenyans what their strategies are https://sokodirectory.com/2020/04/as-an-individual-how-can-you-sail-through-covid-19/ … # SokoNews"";;@;# #;""1253653503198756865"";https://twitter.com/SokoInsights/status/1253653503198756865",,,,,,,,
";2020-04-24 14:53;1;1;""What strategies should individuals put in place to ensure that they successfully sail through this pandemic? @ CytonnInvest held a discussion on Twitter on their biweekly campaign of # AskCytonnFriday"," and asked Kenyans what their strategies are https://sokodirectory.com/2020/04/as-an-individual-how-can-you-sail-through-covid-19/ … # SokoNews"";;@;# #;""1253653311993118727"";https://twitter.com/TraceyIva/status/1253653311993118727",,,,,,,,
";2020-04-24 14:44;0;0;""I have been bullied. I know of a lady's verified account who was denied an interview for saying that men do not give birth. A Kenyan who stays abroad was attacked at a club and came on twitter claiming straight Kenyans abroad are the ones that attacked him which was not true."";;;;""1253650916131119106"";https://twitter.com/Pinky_Alpha/status/1253650916131119106",,,,,,,,,
";2020-04-24 14:22;1;1;""What strategies should individuals put in place to ensure that they successfully sail through this pandemic? @ CytonnInvest held a discussion on Twitter on their biweekly campaign of # AskCytonnFriday"," & asked Kenyans what their strategies are https://sokodirectory.com/2020/04/as-an-individual-how-can-you-sail-through-covid-19/ … # SokoNewspic.twitter.com/B3YMV5pwn5"";;@;# #;""1253645519165042688"";https://twitter.com/sokodirectory/status/1253645519165042688",,,,,,,,
";2020-04-24 14:20;0;0;""The first Kenyan on Twitter has not even hit 1000 followers yet."";;;;""1253645094999252997"";https://twitter.com/GNWafula/status/1253645094999252997",,,,,,,,,
";2020-04-24 14:16;1;1;""Cytonn Investments held a discussion on Twitter on their biweekly campaign of # AskCytonnFriday"," and asked Kenyans what their strategies are. https://sokodirectory.com/2020/04/as-an-individual-how-can-you-sail-through-covid-19/ … # SokoNews @ CytonnInvestpic.twitter.com/rramgBrOGK"";;@;# #;""1253643898553094146"";https://twitter.com/OnyangoCarlos/status/1253643898553094146",,,,,,,,
";2020-04-24 14:09;2;1;""All the African countries fear kenyans on Twitter https://twitter.com/Dancohol/status/1253637965269610496 …"";;;;""1253642115000696832"";https://twitter.com/JMojoh/status/1253642115000696832",,,,,,,,,
";2020-04-24 12:19;0;0;""Listen and think out of the box. No wonder you are yet to table anything to cusion Kenyans against this hard times but you here on Twitter. If you want it stopped will Twitter stop it????"";;;;""1253614486507991040"";https://twitter.com/EdwardkimKE/status/1253614486507991040",,,,,,,,,
";2020-04-24 10:39;0;0;""Kenyans on Twitter leave this man alone.Depression is real."";;;;""1253589329810776064"";https://twitter.com/Jackmutethia6/status/1253589329810776064",,,,,,,,,
";2020-04-24 10:33;0;1;""Ha ha .... we say congratulations to him for bn first Kenyan on @ Twitter Foresight indeed ... we are all right behind him on Twitter and esp in this fight to # KomeshaCorona together with @ MOH_Kenya"";;@ @;#;""1253587835988389888"";https://twitter.com/Wanjiros/status/1253587835988389888",,,,,,,,,
